,image,prediction
1678,/Users/thomaslim/data/image_201509_onlyrefugee/10579.jpg,1.6235499
1679,/Users/thomaslim/data/image_201509_onlyrefugee/3320.jpg,1.9292691
1680,/Users/thomaslim/data/image_201509_onlyrefugee/8275.jpg,-4.8367577
1681,/Users/thomaslim/data/image_201509_onlyrefugee/8261.jpg,2.8810613
1682,/Users/thomaslim/data/image_201509_onlyrefugee/5745.jpg,1.7530727
1683,/Users/thomaslim/data/image_201509_onlyrefugee/3334.jpg,0.71226174
1684,/Users/thomaslim/data/image_201509_onlyrefugee/2994.jpg,-0.17715028
1685,/Users/thomaslim/data/image_201509_onlyrefugee/3452.jpg,0.9865008
1686,/Users/thomaslim/data/image_201509_onlyrefugee/9619.jpg,-6.461433
1687,/Users/thomaslim/data/image_201509_onlyrefugee/6502.jpg,4.832461
1688,/Users/thomaslim/data/image_201509_onlyrefugee/9157.jpg,5.880697
1689,/Users/thomaslim/data/image_201509_onlyrefugee/10545.jpg,2.0522928
1690,/Users/thomaslim/data/image_201509_onlyrefugee/2002.jpg,2.1182406
1691,/Users/thomaslim/data/image_201509_onlyrefugee/4473.jpg,-5.3614025
1692,/Users/thomaslim/data/image_201509_onlyrefugee/5779.jpg,-14.658873
1693,/Users/thomaslim/data/image_201509_onlyrefugee/2016.jpg,12.308637
1694,/Users/thomaslim/data/image_201509_onlyrefugee/3308.jpg,2.1747513
1695,/Users/thomaslim/data/image_201509_onlyrefugee/9143.jpg,-0.0895634
1696,/Users/thomaslim/data/image_201509_onlyrefugee/6516.jpg,-0.20904952
1697,/Users/thomaslim/data/image_201509_onlyrefugee/2770.jpg,0.36066622
1698,/Users/thomaslim/data/image_201509_onlyrefugee/5590.jpg,-6.5087385
1699,/Users/thomaslim/data/image_201509_onlyrefugee/7387.jpg,-1.4424748
1700,/Users/thomaslim/data/image_201509_onlyrefugee/3687.jpg,-7.0802846
1701,/Users/thomaslim/data/image_201509_onlyrefugee/6933.jpg,-0.36390817
1702,/Users/thomaslim/data/image_201509_onlyrefugee/7393.jpg,-0.11890596
1703,/Users/thomaslim/data/image_201509_onlyrefugee/276.jpg,1.2223711
1704,/Users/thomaslim/data/image_201509_onlyrefugee/8088.jpg,-0.7813649
1705,/Users/thomaslim/data/image_201509_onlyrefugee/1912.jpg,-2.4951153
1706,/Users/thomaslim/data/image_201509_onlyrefugee/9396.jpg,-4.1526003
1707,/Users/thomaslim/data/image_201509_onlyrefugee/10784.jpg,-2.5342567
1708,/Users/thomaslim/data/image_201509_onlyrefugee/3863.jpg,11.024392
1709,/Users/thomaslim/data/image_201509_onlyrefugee/8936.jpg,5.105721
1710,/Users/thomaslim/data/image_201509_onlyrefugee/10790.jpg,1.399221
1711,/Users/thomaslim/data/image_201509_onlyrefugee/1906.jpg,-0.7637704
1712,/Users/thomaslim/data/image_201509_onlyrefugee/9382.jpg,-0.15122405
1713,/Users/thomaslim/data/image_201509_onlyrefugee/1735.jpg,-8.467813
1714,/Users/thomaslim/data/image_201509_onlyrefugee/3122.jpg,-0.07700449
1715,/Users/thomaslim/data/image_201509_onlyrefugee/4895.jpg,-2.314731
1716,/Users/thomaslim/data/image_201509_onlyrefugee/3644.jpg,-2.4547775
1717,/Users/thomaslim/data/image_201509_onlyrefugee/7422.jpg,-3.1647646
1718,/Users/thomaslim/data/image_201509_onlyrefugee/1053.jpg,1.2792766
1719,/Users/thomaslim/data/image_201509_onlyrefugee/5221.jpg,0.38790232
1720,/Users/thomaslim/data/image_201509_onlyrefugee/3888.jpg,-5.1840987
1721,/Users/thomaslim/data/image_201509_onlyrefugee/3650.jpg,3.4869869
1722,/Users/thomaslim/data/image_201509_onlyrefugee/4659.jpg,1.2980492
1723,/Users/thomaslim/data/image_201509_onlyrefugee/3136.jpg,-4.4610543
1724,/Users/thomaslim/data/image_201509_onlyrefugee/4881.jpg,-1.2561147
1725,/Users/thomaslim/data/image_201509_onlyrefugee/2228.jpg,1.5653522
1726,/Users/thomaslim/data/image_201509_onlyrefugee/7350.jpg,0.29950035
1727,/Users/thomaslim/data/image_201509_onlyrefugee/2200.jpg,-2.3463194
1728,/Users/thomaslim/data/image_201509_onlyrefugee/10747.jpg,0.35757193
1729,/Users/thomaslim/data/image_201509_onlyrefugee/6066.jpg,-3.0458262
1730,/Users/thomaslim/data/image_201509_onlyrefugee/1709.jpg,1.386857
1731,/Users/thomaslim/data/image_201509_onlyrefugee/2566.jpg,-4.587693
1732,/Users/thomaslim/data/image_201509_onlyrefugee/10021.jpg,0.72123927
1733,/Users/thomaslim/data/image_201509_onlyrefugee/3678.jpg,0.16062951
1734,/Users/thomaslim/data/image_201509_onlyrefugee/4117.jpg,7.904097
1735,/Users/thomaslim/data/image_201509_onlyrefugee/2572.jpg,1.4397829
1736,/Users/thomaslim/data/image_201509_onlyrefugee/4103.jpg,-2.942499
1737,/Users/thomaslim/data/image_201509_onlyrefugee/6714.jpg,1.1096501
1738,/Users/thomaslim/data/image_201509_onlyrefugee/9341.jpg,1.5145879
1739,/Users/thomaslim/data/image_201509_onlyrefugee/4665.jpg,-0.65608424
1740,/Users/thomaslim/data/image_201509_onlyrefugee/2214.jpg,26.693846
1741,/Users/thomaslim/data/image_201509_onlyrefugee/10753.jpg,-7.9538245
1742,/Users/thomaslim/data/image_201509_onlyrefugee/3095.jpg,1.6404846
1743,/Users/thomaslim/data/image_201509_onlyrefugee/10814.jpg,0.119131505
1744,/Users/thomaslim/data/image_201509_onlyrefugee/4922.jpg,0.71553373
1745,/Users/thomaslim/data/image_201509_onlyrefugee/316.jpg,1.7110629
1746,/Users/thomaslim/data/image_201509_onlyrefugee/6853.jpg,-1.8165367
1747,/Users/thomaslim/data/image_201509_onlyrefugee/5382.jpg,-3.9102807
1748,/Users/thomaslim/data/image_201509_onlyrefugee/6847.jpg,-4.5788703
1749,/Users/thomaslim/data/image_201509_onlyrefugee/7581.jpg,1.7313585
1750,/Users/thomaslim/data/image_201509_onlyrefugee/464.jpg,0.37854776
1751,/Users/thomaslim/data/image_201509_onlyrefugee/1696.jpg,7.8967433
1752,/Users/thomaslim/data/image_201509_onlyrefugee/302.jpg,-2.4725535
1753,/Users/thomaslim/data/image_201509_onlyrefugee/10800.jpg,0.069748044
1754,/Users/thomaslim/data/image_201509_onlyrefugee/4936.jpg,0.076277494
1755,/Users/thomaslim/data/image_201509_onlyrefugee/1866.jpg,-5.2991705
1756,/Users/thomaslim/data/image_201509_onlyrefugee/10828.jpg,-2.900412
1757,/Users/thomaslim/data/image_201509_onlyrefugee/9584.jpg,-2.2439167
1758,/Users/thomaslim/data/image_201509_onlyrefugee/8842.jpg,190.19296
1759,/Users/thomaslim/data/image_201509_onlyrefugee/9590.jpg,0.32517198
1760,/Users/thomaslim/data/image_201509_onlyrefugee/8856.jpg,0.305613
1761,/Users/thomaslim/data/image_201509_onlyrefugee/10182.jpg,-0.055188984
1762,/Users/thomaslim/data/image_201509_onlyrefugee/1872.jpg,-5.594833
1763,/Users/thomaslim/data/image_201509_onlyrefugee/1899.jpg,-6.7756257
1764,/Users/thomaslim/data/image_201509_onlyrefugee/5427.jpg,9.709932
1765,/Users/thomaslim/data/image_201509_onlyrefugee/2348.jpg,1.0899379
1766,/Users/thomaslim/data/image_201509_onlyrefugee/4739.jpg,1.8249428
1767,/Users/thomaslim/data/image_201509_onlyrefugee/3730.jpg,1.3141658
1768,/Users/thomaslim/data/image_201509_onlyrefugee/10169.jpg,23.040297
1769,/Users/thomaslim/data/image_201509_onlyrefugee/5341.jpg,-0.34618646
1770,/Users/thomaslim/data/image_201509_onlyrefugee/6648.jpg,-1.6307173
1771,/Users/thomaslim/data/image_201509_onlyrefugee/1127.jpg,6.31322
1772,/Users/thomaslim/data/image_201509_onlyrefugee/6890.jpg,1.8244011
1773,/Users/thomaslim/data/image_201509_onlyrefugee/8665.jpg,7.791115
1774,/Users/thomaslim/data/image_201509_onlyrefugee/1133.jpg,4.7050576
1775,/Users/thomaslim/data/image_201509_onlyrefugee/6884.jpg,-3.1013231
1776,/Users/thomaslim/data/image_201509_onlyrefugee/8671.jpg,-2.8748016
1777,/Users/thomaslim/data/image_201509_onlyrefugee/3724.jpg,-4.439994
1778,/Users/thomaslim/data/image_201509_onlyrefugee/5355.jpg,6.9109178
1779,/Users/thomaslim/data/image_201509_onlyrefugee/8117.jpg,1.1151958
1780,/Users/thomaslim/data/image_201509_onlyrefugee/1655.jpg,0.56063795
1781,/Users/thomaslim/data/image_201509_onlyrefugee/9209.jpg,3.216874
1782,/Users/thomaslim/data/image_201509_onlyrefugee/2374.jpg,-4.5635495
1783,/Users/thomaslim/data/image_201509_onlyrefugee/10633.jpg,0.610258
1784,/Users/thomaslim/data/image_201509_onlyrefugee/4705.jpg,0.9330743
1785,/Users/thomaslim/data/image_201509_onlyrefugee/6112.jpg,0.6994789
1786,/Users/thomaslim/data/image_201509_onlyrefugee/9221.jpg,-0.15203431
1787,/Users/thomaslim/data/image_201509_onlyrefugee/8659.jpg,3.9599485
1788,/Users/thomaslim/data/image_201509_onlyrefugee/4063.jpg,0.9245817
1789,/Users/thomaslim/data/image_201509_onlyrefugee/10155.jpg,-0.6581541
1790,/Users/thomaslim/data/image_201509_onlyrefugee/3718.jpg,-8.464014
1791,/Users/thomaslim/data/image_201509_onlyrefugee/5369.jpg,-2.1594865
1792,/Users/thomaslim/data/image_201509_onlyrefugee/6660.jpg,0.017617494
1793,/Users/thomaslim/data/image_201509_onlyrefugee/9553.jpg,-0.8658871
1794,/Users/thomaslim/data/image_201509_onlyrefugee/7218.jpg,0.44601285
1795,/Users/thomaslim/data/image_201509_onlyrefugee/1669.jpg,-2.677863
1796,/Users/thomaslim/data/image_201509_onlyrefugee/6106.jpg,-0.06902191
1797,/Users/thomaslim/data/image_201509_onlyrefugee/9235.jpg,-0.65462595
1798,/Users/thomaslim/data/image_201509_onlyrefugee/2837.jpg,0.7040528
1799,/Users/thomaslim/data/image_201509_onlyrefugee/6489.jpg,0.5140383
1800,/Users/thomaslim/data/image_201509_onlyrefugee/7797.jpg,-0.21726194
1801,/Users/thomaslim/data/image_201509_onlyrefugee/9962.jpg,-1.1868911
1802,/Users/thomaslim/data/image_201509_onlyrefugee/1480.jpg,1.2099695
1803,/Users/thomaslim/data/image_201509_onlyrefugee/114.jpg,-1.9187045
1804,/Users/thomaslim/data/image_201509_onlyrefugee/2189.jpg,1.3686547
1805,/Users/thomaslim/data/image_201509_onlyrefugee/3297.jpg,5.303421
1806,/Users/thomaslim/data/image_201509_onlyrefugee/3283.jpg,-4.1878304
1807,/Users/thomaslim/data/image_201509_onlyrefugee/100.jpg,-5.9717736
1808,/Users/thomaslim/data/image_201509_onlyrefugee/1494.jpg,0.058585197
1809,/Users/thomaslim/data/image_201509_onlyrefugee/666.jpg,-87.67265
1810,/Users/thomaslim/data/image_201509_onlyrefugee/8498.jpg,0.43185627
1811,/Users/thomaslim/data/image_201509_onlyrefugee/128.jpg,0.29304874
1812,/Users/thomaslim/data/image_201509_onlyrefugee/5816.jpg,-4.3009415
1813,/Users/thomaslim/data/image_201509_onlyrefugee/9792.jpg,-0.10484499
1814,/Users/thomaslim/data/image_201509_onlyrefugee/8467.jpg,2.1099494
1815,/Users/thomaslim/data/image_201509_onlyrefugee/1325.jpg,-3.2271316
1816,/Users/thomaslim/data/image_201509_onlyrefugee/29.jpg,-1.5251076
1817,/Users/thomaslim/data/image_201509_onlyrefugee/9779.jpg,0.41959658
1818,/Users/thomaslim/data/image_201509_onlyrefugee/5143.jpg,6.048004
1819,/Users/thomaslim/data/image_201509_onlyrefugee/5625.jpg,-4.997062
1820,/Users/thomaslim/data/image_201509_onlyrefugee/8301.jpg,0.19897017
1821,/Users/thomaslim/data/image_201509_onlyrefugee/1457.jpg,-0.28318477
1822,/Users/thomaslim/data/image_201509_onlyrefugee/8315.jpg,-2.2224808
1823,/Users/thomaslim/data/image_201509_onlyrefugee/3240.jpg,-6.805865
1824,/Users/thomaslim/data/image_201509_onlyrefugee/5157.jpg,2.5123665
1825,/Users/thomaslim/data/image_201509_onlyrefugee/3526.jpg,-0.29103738
1826,/Users/thomaslim/data/image_201509_onlyrefugee/11061.jpg,-0.7320219
1827,/Users/thomaslim/data/image_201509_onlyrefugee/4249.jpg,0.6468589
1828,/Users/thomaslim/data/image_201509_onlyrefugee/7740.jpg,2.3452215
1829,/Users/thomaslim/data/image_201509_onlyrefugee/7998.jpg,-87.953766
1830,/Users/thomaslim/data/image_201509_onlyrefugee/1331.jpg,-0.26216167
1831,/Users/thomaslim/data/image_201509_onlyrefugee/10357.jpg,-1.0682085
1832,/Users/thomaslim/data/image_201509_onlyrefugee/11049.jpg,-0.67062575
1833,/Users/thomaslim/data/image_201509_onlyrefugee/7768.jpg,3.8116577
1834,/Users/thomaslim/data/image_201509_onlyrefugee/1319.jpg,-2.107315
1835,/Users/thomaslim/data/image_201509_onlyrefugee/9745.jpg,2.0231814
1836,/Users/thomaslim/data/image_201509_onlyrefugee/15.jpg,0.73757046
1837,/Users/thomaslim/data/image_201509_onlyrefugee/6476.jpg,0.016089499
1838,/Users/thomaslim/data/image_201509_onlyrefugee/9023.jpg,-11.853408
1839,/Users/thomaslim/data/image_201509_onlyrefugee/6310.jpg,1.6227944
1840,/Users/thomaslim/data/image_201509_onlyrefugee/3268.jpg,-4.2772474
1841,/Users/thomaslim/data/image_201509_onlyrefugee/10431.jpg,0.165178
1842,/Users/thomaslim/data/image_201509_onlyrefugee/2176.jpg,-1.4181013
1843,/Users/thomaslim/data/image_201509_onlyrefugee/10425.jpg,-2.4970589
1844,/Users/thomaslim/data/image_201509_onlyrefugee/2162.jpg,0.79282063
1845,/Users/thomaslim/data/image_201509_onlyrefugee/9037.jpg,-0.94348925
1846,/Users/thomaslim/data/image_201509_onlyrefugee/6304.jpg,2.0673587
1847,/Users/thomaslim/data/image_201509_onlyrefugee/8329.jpg,0.2429207
1848,/Users/thomaslim/data/image_201509_onlyrefugee/10343.jpg,0.6798792
1849,/Users/thomaslim/data/image_201509_onlyrefugee/10433.jpg,-0.30865553
1850,/Users/thomaslim/data/image_201509_onlyrefugee/2174.jpg,2.4101408
1851,/Users/thomaslim/data/image_201509_onlyrefugee/9021.jpg,-2.7461774
1852,/Users/thomaslim/data/image_201509_onlyrefugee/6312.jpg,-2.2878006
1853,/Users/thomaslim/data/image_201509_onlyrefugee/9747.jpg,4.1383758
1854,/Users/thomaslim/data/image_201509_onlyrefugee/17.jpg,1.4463048
1855,/Users/thomaslim/data/image_201509_onlyrefugee/8459.jpg,2.3638172
1856,/Users/thomaslim/data/image_201509_onlyrefugee/857.jpg,-88.78174
1857,/Users/thomaslim/data/image_201509_onlyrefugee/10355.jpg,-1.6585624
1858,/Users/thomaslim/data/image_201509_onlyrefugee/2612.jpg,-1.7064669
1859,/Users/thomaslim/data/image_201509_onlyrefugee/4277.jpg,-18.70372
1860,/Users/thomaslim/data/image_201509_onlyrefugee/3518.jpg,2.2646708
1861,/Users/thomaslim/data/image_201509_onlyrefugee/2606.jpg,-3.5063255
1862,/Users/thomaslim/data/image_201509_onlyrefugee/5169.jpg,-19.005981
1863,/Users/thomaslim/data/image_201509_onlyrefugee/6460.jpg,1.9340906
1864,/Users/thomaslim/data/image_201509_onlyrefugee/1469.jpg,-1.7600422
1865,/Users/thomaslim/data/image_201509_onlyrefugee/9035.jpg,9.732474
1866,/Users/thomaslim/data/image_201509_onlyrefugee/10427.jpg,-2.062049
1867,/Users/thomaslim/data/image_201509_onlyrefugee/7030.jpg,-7.1363397
1868,/Users/thomaslim/data/image_201509_onlyrefugee/5627.jpg,-0.23668772
1869,/Users/thomaslim/data/image_201509_onlyrefugee/2148.jpg,2.3001032
1870,/Users/thomaslim/data/image_201509_onlyrefugee/3256.jpg,2.656875
1871,/Users/thomaslim/data/image_201509_onlyrefugee/3530.jpg,-2.7944212
1872,/Users/thomaslim/data/image_201509_onlyrefugee/11077.jpg,1.8681228
1873,/Users/thomaslim/data/image_201509_onlyrefugee/6448.jpg,-0.6677255
1874,/Users/thomaslim/data/image_201509_onlyrefugee/1327.jpg,1.867171
1875,/Users/thomaslim/data/image_201509_onlyrefugee/8465.jpg,-2.5184498
1876,/Users/thomaslim/data/image_201509_onlyrefugee/1333.jpg,-0.6187332
1877,/Users/thomaslim/data/image_201509_onlyrefugee/3524.jpg,-2.2902622
1878,/Users/thomaslim/data/image_201509_onlyrefugee/11063.jpg,-0.032003164
1879,/Users/thomaslim/data/image_201509_onlyrefugee/5633.jpg,6.6380334
1880,/Users/thomaslim/data/image_201509_onlyrefugee/8317.jpg,7.307404
1881,/Users/thomaslim/data/image_201509_onlyrefugee/1455.jpg,-5.1949344
1882,/Users/thomaslim/data/image_201509_onlyrefugee/9009.jpg,2.7225554
1883,/Users/thomaslim/data/image_201509_onlyrefugee/11088.jpg,3.389973
1884,/Users/thomaslim/data/image_201509_onlyrefugee/894.jpg,-0.49165744
1885,/Users/thomaslim/data/image_201509_onlyrefugee/9948.jpg,-0.6038787
1886,/Users/thomaslim/data/image_201509_onlyrefugee/880.jpg,1.323972
1887,/Users/thomaslim/data/image_201509_onlyrefugee/10382.jpg,-0.9130847
1888,/Users/thomaslim/data/image_201509_onlyrefugee/3295.jpg,3.7587888
1889,/Users/thomaslim/data/image_201509_onlyrefugee/116.jpg,15.724391
1890,/Users/thomaslim/data/image_201509_onlyrefugee/1482.jpg,-1.5729849
1891,/Users/thomaslim/data/image_201509_onlyrefugee/9960.jpg,-0.021286279
1892,/Users/thomaslim/data/image_201509_onlyrefugee/7795.jpg,0.29953054
1893,/Users/thomaslim/data/image_201509_onlyrefugee/2835.jpg,-3.6860266
1894,/Users/thomaslim/data/image_201509_onlyrefugee/5196.jpg,2.59011
1895,/Users/thomaslim/data/image_201509_onlyrefugee/4288.jpg,-0.8291051
1896,/Users/thomaslim/data/image_201509_onlyrefugee/9974.jpg,0.84986764
1897,/Users/thomaslim/data/image_201509_onlyrefugee/1496.jpg,2.5195673
1898,/Users/thomaslim/data/image_201509_onlyrefugee/102.jpg,1.230799
1899,/Users/thomaslim/data/image_201509_onlyrefugee/3281.jpg,-0.022805244
1900,/Users/thomaslim/data/image_201509_onlyrefugee/7568.jpg,0.24793997
1901,/Users/thomaslim/data/image_201509_onlyrefugee/1119.jpg,6.31322
1902,/Users/thomaslim/data/image_201509_onlyrefugee/8883.jpg,1.5390782
1903,/Users/thomaslim/data/image_201509_onlyrefugee/9545.jpg,0.01670459
1904,/Users/thomaslim/data/image_201509_onlyrefugee/9223.jpg,-0.14731401
1905,/Users/thomaslim/data/image_201509_onlyrefugee/3068.jpg,-4.8191085
1906,/Users/thomaslim/data/image_201509_onlyrefugee/2376.jpg,5.429719
1907,/Users/thomaslim/data/image_201509_onlyrefugee/10631.jpg,-0.061361223
1908,/Users/thomaslim/data/image_201509_onlyrefugee/2362.jpg,1.8573539
1909,/Users/thomaslim/data/image_201509_onlyrefugee/10625.jpg,-5.857574
1910,/Users/thomaslim/data/image_201509_onlyrefugee/9237.jpg,-1.5825725
1911,/Users/thomaslim/data/image_201509_onlyrefugee/8897.jpg,0.085564196
1912,/Users/thomaslim/data/image_201509_onlyrefugee/9551.jpg,-5.3404775
1913,/Users/thomaslim/data/image_201509_onlyrefugee/2404.jpg,-0.15996107
1914,/Users/thomaslim/data/image_201509_onlyrefugee/7554.jpg,0.31149474
1915,/Users/thomaslim/data/image_201509_onlyrefugee/6892.jpg,2.5627098
1916,/Users/thomaslim/data/image_201509_onlyrefugee/9579.jpg,-3.459788
1917,/Users/thomaslim/data/image_201509_onlyrefugee/3732.jpg,-8.504576
1918,/Users/thomaslim/data/image_201509_onlyrefugee/1643.jpg,-5.1613255
1919,/Users/thomaslim/data/image_201509_onlyrefugee/7232.jpg,0.23112077
1920,/Users/thomaslim/data/image_201509_onlyrefugee/1657.jpg,-3.507465
1921,/Users/thomaslim/data/image_201509_onlyrefugee/8115.jpg,-1.7423611
1922,/Users/thomaslim/data/image_201509_onlyrefugee/10619.jpg,-0.57450634
1923,/Users/thomaslim/data/image_201509_onlyrefugee/5431.jpg,-8.484032
1924,/Users/thomaslim/data/image_201509_onlyrefugee/5357.jpg,2.7608097
1925,/Users/thomaslim/data/image_201509_onlyrefugee/3726.jpg,-1.6308954
1926,/Users/thomaslim/data/image_201509_onlyrefugee/8673.jpg,12.40884
1927,/Users/thomaslim/data/image_201509_onlyrefugee/1131.jpg,-2.0295527
1928,/Users/thomaslim/data/image_201509_onlyrefugee/9586.jpg,0.32724822
1929,/Users/thomaslim/data/image_201509_onlyrefugee/1864.jpg,2.9005866
1930,/Users/thomaslim/data/image_201509_onlyrefugee/4908.jpg,-0.23170489
1931,/Users/thomaslim/data/image_201509_onlyrefugee/10180.jpg,3.7193816
1932,/Users/thomaslim/data/image_201509_onlyrefugee/9592.jpg,2.7042828
1933,/Users/thomaslim/data/image_201509_onlyrefugee/472.jpg,0.8509896
1934,/Users/thomaslim/data/image_201509_onlyrefugee/1858.jpg,-1.0853679
1935,/Users/thomaslim/data/image_201509_onlyrefugee/1680.jpg,0.36897546
1936,/Users/thomaslim/data/image_201509_onlyrefugee/314.jpg,-85.98162
1937,/Users/thomaslim/data/image_201509_onlyrefugee/4920.jpg,-2.1996078
1938,/Users/thomaslim/data/image_201509_onlyrefugee/2389.jpg,-9.409524
1939,/Users/thomaslim/data/image_201509_onlyrefugee/10816.jpg,-0.9145052
1940,/Users/thomaslim/data/image_201509_onlyrefugee/4934.jpg,-5.6689034
1941,/Users/thomaslim/data/image_201509_onlyrefugee/1694.jpg,0.34762546
1942,/Users/thomaslim/data/image_201509_onlyrefugee/466.jpg,1.8114114
1943,/Users/thomaslim/data/image_201509_onlyrefugee/8868.jpg,2.6861515
1944,/Users/thomaslim/data/image_201509_onlyrefugee/7583.jpg,8.718362
1945,/Users/thomaslim/data/image_201509_onlyrefugee/2564.jpg,6.417725
1946,/Users/thomaslim/data/image_201509_onlyrefugee/10023.jpg,-2.5322394
1947,/Users/thomaslim/data/image_201509_onlyrefugee/9431.jpg,3.475374
1948,/Users/thomaslim/data/image_201509_onlyrefugee/8049.jpg,4.0790772
1949,/Users/thomaslim/data/image_201509_onlyrefugee/6064.jpg,0.3776753
1950,/Users/thomaslim/data/image_201509_onlyrefugee/9357.jpg,10.47852
1951,/Users/thomaslim/data/image_201509_onlyrefugee/2202.jpg,-24.980083
1952,/Users/thomaslim/data/image_201509_onlyrefugee/10745.jpg,0.12622502
1953,/Users/thomaslim/data/image_201509_onlyrefugee/5579.jpg,1.736445
1954,/Users/thomaslim/data/image_201509_onlyrefugee/2216.jpg,-0.26585874
1955,/Users/thomaslim/data/image_201509_onlyrefugee/10751.jpg,-2.1449504
1956,/Users/thomaslim/data/image_201509_onlyrefugee/4667.jpg,0.8087283
1957,/Users/thomaslim/data/image_201509_onlyrefugee/6070.jpg,-1.9829955
1958,/Users/thomaslim/data/image_201509_onlyrefugee/9343.jpg,-1.88171
1959,/Users/thomaslim/data/image_201509_onlyrefugee/9425.jpg,1.7165787
1960,/Users/thomaslim/data/image_201509_onlyrefugee/4101.jpg,0.9002897
1961,/Users/thomaslim/data/image_201509_onlyrefugee/2570.jpg,1.0941243
1962,/Users/thomaslim/data/image_201509_onlyrefugee/10037.jpg,-2.7132
1963,/Users/thomaslim/data/image_201509_onlyrefugee/3646.jpg,2.3561838
1964,/Users/thomaslim/data/image_201509_onlyrefugee/2558.jpg,1.7151387
1965,/Users/thomaslim/data/image_201509_onlyrefugee/5237.jpg,1.2078094
1966,/Users/thomaslim/data/image_201509_onlyrefugee/10779.jpg,-8.780507
1967,/Users/thomaslim/data/image_201509_onlyrefugee/3120.jpg,-5.4459434
1968,/Users/thomaslim/data/image_201509_onlyrefugee/8075.jpg,1.1962883
1969,/Users/thomaslim/data/image_201509_onlyrefugee/1737.jpg,2.4417238
1970,/Users/thomaslim/data/image_201509_onlyrefugee/1723.jpg,0.18749282
1971,/Users/thomaslim/data/image_201509_onlyrefugee/3134.jpg,8.590816
1972,/Users/thomaslim/data/image_201509_onlyrefugee/3652.jpg,0.48785484
1973,/Users/thomaslim/data/image_201509_onlyrefugee/1045.jpg,0.18239555
1974,/Users/thomaslim/data/image_201509_onlyrefugee/8707.jpg,0.6916329
1975,/Users/thomaslim/data/image_201509_onlyrefugee/7434.jpg,-5.5410957
1976,/Users/thomaslim/data/image_201509_onlyrefugee/6919.jpg,-2.409634
1977,/Users/thomaslim/data/image_201509_onlyrefugee/3861.jpg,0.294453
1978,/Users/thomaslim/data/image_201509_onlyrefugee/10786.jpg,4.589671
1979,/Users/thomaslim/data/image_201509_onlyrefugee/4868.jpg,1.1704834
1980,/Users/thomaslim/data/image_201509_onlyrefugee/9394.jpg,0.77882993
1981,/Users/thomaslim/data/image_201509_onlyrefugee/9380.jpg,-11.475847
1982,/Users/thomaslim/data/image_201509_onlyrefugee/10792.jpg,0.7845326
1983,/Users/thomaslim/data/image_201509_onlyrefugee/3875.jpg,3.6329775
1984,/Users/thomaslim/data/image_201509_onlyrefugee/8920.jpg,1.6366673
1985,/Users/thomaslim/data/image_201509_onlyrefugee/3685.jpg,-7.241904
1986,/Users/thomaslim/data/image_201509_onlyrefugee/6925.jpg,0.4026018
1987,/Users/thomaslim/data/image_201509_onlyrefugee/506.jpg,0.16140175
1988,/Users/thomaslim/data/image_201509_onlyrefugee/4854.jpg,0.63151777
1989,/Users/thomaslim/data/image_201509_onlyrefugee/5586.jpg,0.020284891
1990,/Users/thomaslim/data/image_201509_onlyrefugee/7391.jpg,-4.7336016
1991,/Users/thomaslim/data/image_201509_onlyrefugee/3691.jpg,-8.746141
1992,/Users/thomaslim/data/image_201509_onlyrefugee/10547.jpg,-1.1732001
1993,/Users/thomaslim/data/image_201509_onlyrefugee/9155.jpg,-3.6715882
1994,/Users/thomaslim/data/image_201509_onlyrefugee/1509.jpg,0.9913417
1995,/Users/thomaslim/data/image_201509_onlyrefugee/7178.jpg,-5.7214622
1996,/Users/thomaslim/data/image_201509_onlyrefugee/6500.jpg,-0.4494354
1997,/Users/thomaslim/data/image_201509_onlyrefugee/10221.jpg,11.241721
1998,/Users/thomaslim/data/image_201509_onlyrefugee/2766.jpg,-1.3678048
1999,/Users/thomaslim/data/image_201509_onlyrefugee/10235.jpg,-0.07438004
2000,/Users/thomaslim/data/image_201509_onlyrefugee/2772.jpg,5.4485493
2001,/Users/thomaslim/data/image_201509_onlyrefugee/8539.jpg,8.869446
2002,/Users/thomaslim/data/image_201509_onlyrefugee/6514.jpg,1.0760281
2003,/Users/thomaslim/data/image_201509_onlyrefugee/6272.jpg,5.6428847
2004,/Users/thomaslim/data/image_201509_onlyrefugee/4465.jpg,0.9869559
2005,/Users/thomaslim/data/image_201509_onlyrefugee/2014.jpg,-0.06411448
2006,/Users/thomaslim/data/image_201509_onlyrefugee/9169.jpg,2.647628
2007,/Users/thomaslim/data/image_201509_onlyrefugee/1535.jpg,0.23273015
2008,/Users/thomaslim/data/image_201509_onlyrefugee/3322.jpg,-9.913763
2009,/Users/thomaslim/data/image_201509_onlyrefugee/2982.jpg,-6.174533
2010,/Users/thomaslim/data/image_201509_onlyrefugee/8511.jpg,-2.6263614
2011,/Users/thomaslim/data/image_201509_onlyrefugee/1253.jpg,-3.8713198
2012,/Users/thomaslim/data/image_201509_onlyrefugee/8505.jpg,-7.238118
2013,/Users/thomaslim/data/image_201509_onlyrefugee/1247.jpg,2.4613104
2014,/Users/thomaslim/data/image_201509_onlyrefugee/6528.jpg,-1.6989315
2015,/Users/thomaslim/data/image_201509_onlyrefugee/2996.jpg,-1.7548275
2016,/Users/thomaslim/data/image_201509_onlyrefugee/4459.jpg,-0.18237832
